,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
1317,002895,川恒股份,14.08,1.51,4,2,16,1.59,1.51,11.66
588,002135,东南网架,5.65,0.89,9,12,17,8.24,8.65,11.66
3486,603938,三孚股份,20.32,1.25,1,1,17,0.0,0.0,11.65
1264,002837,英维克,20.82,3.53,1,1,17,0.0,0.0,11.64
3189,603223,恒通股份,11.53,2.58,4,8,17,3.04,6.46,11.62
1496,300138,晨光生物,6.54,0.31,4,8,18,0.46,7.39,11.6
3170,603181,皇马科技,19.64,0.2,4,5,15,0.98,3.37,11.59
563,002110,三钢闽光,16.77,-0.53,-1,8,8,0.0,11.58,11.58
2323,600281,太化股份,4.15,2.22,1,1,16,0.0,0.0,11.56
1188,002753,永东股份,10.43,0.38,3,8,17,1.36,6.86,11.55
537,002084,海鸥住工,4.93,2.71,4,12,17,2.71,7.41,11.54
3477,603919,金徽酒,13.17,-0.15,-1,-1,16,0.0,0.0,11.52
3339,603630,拉芳家化,15.50,1.37,4,2,17,1.37,1.37,11.51
3331,603615,茶花股份,9.88,0.82,4,17,16,2.28,13.43,11.51
2665,600706,曲江文旅,11.83,1.63,4,17,16,2.34,13.53,11.5
983,002538,司尔特,5.72,0.88,4,8,17,2.14,5.73,11.5
1006,002561,徐家汇,9.12,2.13,4,17,17,2.82,11.49,11.49
164,000589,黔轮胎Ａ,3.98,1.27,4,7,17,2.05,2.58,11.48
1929,300583,赛托生物,36.34,1.11,4,8,15,2.19,7.9,11.47
1246,002817,黄山胶囊,19.65,1.03,3,17,16,1.71,12.67,11.46
2379,600350,山东高速,4.87,0.62,1,1,17,0.0,0.0,11.44
2250,600196,复星医药,29.62,0.17,8,7,7,16.84,11.44,11.44
3280,603505,金石资源,17.06,0.29,7,7,7,11.43,11.43,11.43
3242,603355,莱克电气,24.97,1.34,3,18,17,2.21,14.91,11.42
714,002264,新 华 都,6.54,2.03,4,16,12,3.48,17.41,11.41
1311,002888,惠威科技,19.36,1.31,4,4,16,0.78,0.78,11.39
3401,603766,隆鑫通用,5.09,1.39,2,1,18,1.39,0.0,11.38
1007,002562,兄弟科技,5.09,9.94,2,2,3,9.94,9.94,11.38
2579,600608,ST沪科,4.70,0.43,12,17,14,9.3,12.98,11.37
3121,603076,乐惠国际,25.79,1.66,4,17,15,2.02,14.27,11.36
1903,300553,集智股份,35.82,1.91,1,8,15,0.0,7.41,11.35
2205,600143,金发科技,5.50,2.61,4,2,8,4.36,2.61,11.34
1372,300009,安科生物,15.53,0.78,4,8,8,1.84,11.33,11.33
1969,300626,华瑞股份,9.05,2.03,4,8,13,2.96,8.0,11.32
2977,601390,中国中铁,7.57,0.66,3,12,17,1.47,7.99,11.32
286,000759,中百集团,6.59,2.17,4,2,12,4.11,2.17,11.32
1247,002818,富森美,24.02,1.78,4,8,20,2.26,4.53,11.31
1866,300514,友讯达,13.31,4.8,2,2,15,4.8,4.8,11.29
2330,600289,*ST信通,2.76,0.36,1,-1,16,0.0,0.0,11.29
1348,002929,润建通信,35.41,4.24,2,2,15,4.24,4.24,11.28
1550,300193,佳士科技,7.70,3.08,3,2,17,3.77,3.08,11.27
3178,603196,日播时尚,9.78,3.6,2,2,12,3.6,3.6,11.26
2863,600969,郴电国际,7.02,1.59,2,2,17,1.59,1.59,11.25
2402,600376,首开股份,8.31,1.47,3,8,8,2.97,11.24,11.24
2394,600367,红星发展,8.72,3.44,4,2,17,3.81,3.44,11.22
538,002085,万丰奥威,8.13,1.63,1,6,18,0.0,4.23,11.22
466,002011,盾安环境,5.76,3.04,2,1,14,3.04,0.0,11.2
2055,300716,国立科技,11.93,2.14,4,17,15,3.74,15.27,11.18
3258,603385,惠达卫浴,10.15,0.5,1,4,17,0.0,0.89,11.17
694,002242,九阳股份,19.22,0.47,9,8,7,15.64,14.68,11.16
2409,600383,金地集团,12.65,2.26,8,7,7,16.16,11.16,11.16
654,002202,金风科技,15.36,5.57,3,2,4,9.01,5.57,11.14
1300,002877,智能自控,16.22,1.82,8,17,15,6.08,14.06,11.1
3388,603722,阿科力,24.36,1.97,1,1,15,0.0,0.0,11.08
424,000965,天保基建,4.31,2.13,3,8,15,2.86,9.39,11.08
3416,603801,志邦家居,29.80,7.0,4,7,7,7.66,11.07,11.07
79,000409,*ST地矿,4.92,-0.61,-2,-1,13,-0.61,0.0,11.06
845,002397,梦洁股份,4.93,0.82,4,8,17,1.44,3.35,11.04
1442,300082,奥克股份,6.94,2.81,4,4,17,4.2,4.2,11.04
260,000719,中原传媒,8.95,1.82,4,2,18,2.76,1.82,11.04
1774,300421,力星股份,14.10,1.88,4,8,17,3.07,5.86,11.02
1964,300621,维业股份,10.58,1.73,4,2,16,2.42,1.73,11.02
1940,300596,利安隆,33.24,2.75,4,7,7,7.26,11.02,11.02
2857,600961,株冶集团,8.97,-0.33,-2,-3,16,-0.33,-0.77,11.01
2528,600551,时代出版,9.89,1.54,2,2,17,1.54,1.54,11.0
978,002533,金杯电工,5.25,0.19,5,11,10,5.0,13.39,10.99
2204,600141,兴发集团,11.42,2.15,4,17,15,2.79,13.18,10.98
3448,603876,鼎胜新材,19.50,2.04,1,1,14,0.0,0.0,10.98
2313,600269,赣粤高速,4.45,0.45,3,12,17,1.37,8.54,10.97
3294,603536,惠发股份,9.21,1.32,4,2,16,1.21,1.32,10.96
640,002188,*ST巴士,4.05,0.75,4,4,4,10.96,10.96,10.96
3044,601900,南方传媒,9.52,-0.21,-1,3,17,0.0,-0.73,10.96
1234,002803,吉宏股份,18.15,0.55,1,1,12,0.0,0.0,10.94
3064,601991,大唐发电,3.45,1.77,3,8,17,2.37,7.81,10.93
419,000959,首钢股份,4.37,0.46,3,7,18,1.16,3.31,10.91
3271,603458,勘设股份,33.75,0.9,1,8,17,0.0,8.03,10.91
2144,600074,*ST保千,1.22,0.0,2,-1,17,0.0,0.0,10.91
2108,600025,华能水电,3.66,1.95,3,3,18,2.52,2.52,10.91
490,002035,华帝股份,12.11,4.31,4,7,7,12.44,10.9,10.9
3224,603320,迪贝电气,19.04,2.48,1,2,17,0.0,2.48,10.89
3471,603908,牧高笛,24.54,1.66,4,17,15,2.51,12.67,10.89
1194,002760,凤形股份,16.60,1.28,4,8,16,2.66,5.46,10.89
300,000785,武汉中商,12.86,10.01,3,4,3,10.86,14.11,10.86
638,002186,全 聚 德,12.98,-0.15,4,8,17,1.8,7.1,10.85
1171,002735,王子新材,23.61,0.81,1,-3,16,0.0,1.33,10.85
917,002470,金正大,7.98,2.44,1,1,18,0.0,0.0,10.83
1144,002706,良信电器,6.35,1.6,2,2,17,1.6,1.6,10.82
3310,603585,苏利股份,23.57,0.3,4,12,18,1.73,6.89,10.81
2900,601015,陕西黑猫,6.15,0.49,3,12,16,0.99,10.02,10.81
3288,603519,立霸股份,9.44,0.75,5,7,17,1.83,4.31,10.8
2892,601003,柳钢股份,8.11,-0.73,-1,8,8,0.0,10.79,10.79
658,002206,海 利 得,4.52,1.8,1,1,17,0.0,0.0,10.78
3060,601985,中国核电,6.17,1.31,3,7,8,1.82,2.83,10.77
1840,300488,恒锋工具,25.92,4.52,4,17,12,5.41,15.46,10.77
717,002267,陕天然气,8.23,0.0,-1,-1,18,0.0,0.0,10.77
901,002454,松芝股份,5.15,3.41,2,2,15,3.41,3.41,10.75
2815,600871,*ST油服,2.06,0.49,1,7,18,0.0,3.0,10.75
438,000982,*ST 中绒,1.34,-0.74,-1,-1,17,0.0,0.0,10.74
1259,002830,名雕股份,16.10,1.07,4,17,14,2.48,13.46,10.73
3384,603716,塞力斯,18.28,1.78,1,2,16,0.0,1.78,10.72
2757,600807,*ST天业,4.55,-0.44,-1,5,7,0.0,7.57,10.71
716,002266,浙富控股,4.65,3.33,3,8,8,3.1,10.71,10.71
1341,002921,联诚精密,24.53,1.49,2,2,15,1.49,1.49,10.69
51,000069,华侨城Ａ,7.25,1.12,3,7,12,3.72,4.32,10.69
2078,300742,越博动力,44.36,2.09,2,2,15,2.09,2.09,10.65
2657,600697,欧亚集团,21.00,0.57,4,18,17,2.04,12.12,10.64
981,002536,西泵股份,11.55,1.23,1,1,18,0.0,0.0,10.63
1608,300251,光线传媒,9.16,2.58,8,8,8,10.63,10.63,10.63
3146,603123,翠微股份,6.47,1.57,3,8,16,2.21,5.89,10.6
1381,300019,硅宝科技,7.41,2.21,4,12,17,3.64,7.55,10.6
2134,600062,华润双鹤,13.57,2.26,8,7,8,10.59,5.19,10.59
409,000939,*ST凯迪,1.15,-0.86,-2,-1,7,-0.86,0.0,10.58
113,000520,长航凤凰,3.45,1.17,1,1,13,0.0,0.0,10.58
301,000786,北新建材,19.77,-0.6,5,7,7,11.76,10.57,10.57
89,000421,南京公用,5.23,0.77,2,8,17,0.77,5.66,10.57
712,002262,恩华药业,11.83,3.05,4,7,7,5.81,10.56,10.56
2971,601366,利群股份,7.02,2.78,2,2,15,2.78,2.78,10.55
3243,603356,华菱精工,14.49,2.62,2,2,15,2.62,2.62,10.53
2090,600000,浦发银行,11.98,-0.33,-1,12,12,0.0,10.52,10.52
2849,600926,杭州银行,8.93,-0.78,-1,-1,8,0.0,0.0,10.52
1564,300207,欣旺达,11.88,2.41,3,2,9,4.21,2.41,10.51
2939,601179,中国西电,4.31,1.65,3,8,8,2.86,10.51,10.51
2044,300703,创源文化,16.32,0.37,4,7,16,2.71,2.9,10.49
1082,002641,永高股份,3.80,1.06,1,18,17,0.0,10.79,10.47
2732,600778,*ST友好,5.17,0.19,8,17,15,7.71,12.39,10.47
2083,300748,金力永磁,27.12,-0.29,4,7,14,2.69,2.81,10.47
277,000739,普洛药业,9.40,2.73,1,8,8,0.0,10.46,10.46
1197,002763,汇洁股份,9.08,1.79,2,2,17,1.79,1.79,10.46
2534,600559,老白干酒,15.85,0.06,-1,7,8,0.0,5.67,10.45
3283,603508,思维列控,45.76,-1.14,-1,8,8,0.0,10.45,10.45
589,002136,安 纳 达,8.79,1.5,4,2,15,2.57,1.5,10.43
3434,603838,四通股份,9.21,0.66,4,12,16,0.88,8.1,10.43
2492,600508,上海能源,10.91,0.55,3,12,17,0.83,7.59,10.43
343,000848,承德露露,8.80,1.15,3,1,17,0.69,0.0,10.41
2009,300667,必创科技,27.18,3.66,2,2,10,3.66,3.66,10.4
2962,601318,中国平安,72.07,-0.7,-1,12,12,0.0,10.38,10.38
1023,002578,闽发铝业,3.62,1.97,3,3,17,2.55,2.55,10.37
1231,002800,天顺股份,19.15,1.43,2,2,16,1.43,1.43,10.37
1343,002923,润都股份,24.33,0.7,2,2,16,0.7,0.7,10.34
332,000825,太钢不锈,5.23,0.0,3,8,8,0.58,10.34,10.34
1796,300443,金雷风电,16.14,8.03,4,4,4,10.32,10.32,10.32
667,002215,诺 普 信,6.44,2.06,3,2,14,3.21,2.06,10.27
1763,300410,正业科技,22.87,2.37,1,1,13,0.0,0.0,10.27
363,000883,湖北能源,4.19,0.48,3,2,17,1.7,0.48,10.26
921,002474,榕基软件,8.30,4.14,4,2,8,5.6,4.14,10.23
1335,002915,中欣氟材,23.70,1.63,2,2,15,1.63,1.63,10.23
3306,603578,三星新材,21.35,1.28,4,8,18,3.24,6.32,10.22
1679,300324,旋极信息,7.88,7.65,3,2,3,10.21,7.65,10.21
3221,603315,福鞍股份,14.17,0.14,2,2,3,0.14,0.14,10.19
1922,300573,兴齐眼药,18.08,1.86,2,2,16,1.86,1.86,10.18
3107,603041,美思德,15.58,1.17,4,8,15,2.3,6.49,10.18
768,002318,久立特材,7.91,2.33,4,7,8,3.94,5.61,10.17
3509,603996,中新科技,11.37,9.96,4,3,3,16.38,10.17,10.17
1578,300221,银禧科技,7.70,10.0,3,3,3,10.16,10.16,10.16
3437,603848,好太太,17.68,0.34,3,7,18,0.23,0.28,10.16
516,002062,宏润建设,4.34,0.93,4,8,17,1.64,6.63,10.15
3241,603348,文灿股份,23.90,0.46,1,8,15,0.0,7.85,10.14
2488,600503,华丽家族,4.46,10.12,2,2,2,10.12,10.12,10.12
3160,603161,科华控股,15.67,1.62,4,17,15,1.56,14.21,10.12
506,002052,同洲电子,5.23,10.11,2,2,2,10.11,10.11,10.11
2802,600858,银座股份,5.67,1.98,12,12,12,10.1,10.1,10.1
3026,601818,光大银行,4.47,-0.45,5,8,8,4.93,10.1,10.1
1141,002701,奥瑞金,5.46,2.82,3,2,16,3.8,2.82,10.08
1875,300523,辰安科技,51.99,2.69,4,8,12,4.5,9.54,10.08
1965,300622,博士眼镜,18.57,1.25,1,2,16,0.0,1.25,10.08
488,002033,丽江旅游,6.56,0.61,2,2,18,0.61,0.61,10.07
2257,600203,福日电子,6.12,10.07,2,2,2,10.07,10.07,10.07
574,002121,科陆电子,5.91,10.06,2,2,2,10.06,10.06,10.06
833,002385,大北农,4.49,10.05,2,2,2,10.05,10.05,10.05
233,000683,远兴能源,2.85,0.35,4,9,18,1.42,7.14,10.04
931,002484,江海股份,7.79,3.73,4,4,4,10.03,10.03,10.03
403,000932,华菱钢铁,7.90,-1.0,-1,8,8,0.0,10.03,10.03
706,002254,泰和新材,11.74,0.43,2,2,18,0.43,0.43,10.03
222,000670,盈方微,4.39,10.03,2,2,2,10.03,10.03,10.03
1915,300566,激智科技,16.91,10.02,2,2,2,10.02,10.02,10.02
1486,300128,锦富技术,5.60,10.02,3,3,2,14.29,14.29,10.02
2452,600456,宝钛股份,21.54,0.65,4,7,7,8.19,10.01,10.01
1274,002848,高斯贝尔,17.59,10.01,2,2,2,10.01,10.01,10.01
1832,300479,神思电子,19.25,10.0,2,2,2,10.0,10.0,10.0
1948,300604,长川科技,37.84,10.0,2,1,2,10.0,0.0,10.0
2160,600091,ST明科,4.07,-0.49,-1,12,16,0.0,7.11,10.0
3226,603322,超讯通信,37.18,10.0,3,2,2,13.11,10.0,10.0
3495,603970,中农立华,16.85,0.6,2,7,16,0.6,2.74,9.99
3012,601700,风范股份,10.14,9.98,3,2,2,21.0,9.98,9.98
1804,300451,创业软件,21.59,1.89,2,2,8,1.89,1.89,9.98
577,002124,天邦股份,13.44,9.98,3,2,2,20.97,9.98,9.98
2781,600833,第一医药,10.73,1.42,4,2,16,2.19,1.42,9.94
1168,002732,燕塘乳业,17.49,0.58,7,7,16,3.68,3.68,9.93
1305,002882,金龙羽,10.96,1.86,4,2,16,2.24,1.86,9.93
2316,600273,嘉化能源,10.07,0.6,3,8,8,4.03,9.93,9.93
3411,603790,雅运股份,23.27,-0.09,4,8,15,0.3,7.53,9.92
1436,300076,GQY视讯,5.65,9.92,2,2,2,9.92,9.92,9.92
3433,603833,欧派家居,108.48,6.46,2,2,7,6.46,6.46,9.91
367,000888,峨眉山Ａ,6.77,0.89,2,2,18,0.89,0.89,9.9
854,002406,远东传动,6.66,0.6,4,8,8,5.71,9.9,9.9
933,002486,嘉麟杰,4.22,1.2,1,7,15,0.0,3.43,9.9
479,002024,苏宁易购,12.77,0.95,8,8,8,9.9,9.9,9.9
1979,300636,同和药业,19.78,2.12,4,4,16,2.06,2.06,9.89
204,000637,茂化实华,4.67,1.52,2,2,12,1.52,1.52,9.88
2322,600280,中央商场,4.67,2.41,1,2,14,0.0,2.41,9.88
2470,600481,双良节能,4.24,0.47,3,7,8,4.43,5.21,9.84
2716,600760,中航沈飞,33.85,0.59,2,2,17,0.59,0.59,9.83
2687,600729,重庆百货,32.25,4.34,4,7,8,4.37,4.17,9.81
3371,603693,江苏新能,16.02,1.52,2,2,17,1.52,1.52,9.8
763,002313,日海智能,27.00,6.93,3,2,9,7.91,6.93,9.8
2069,300732,设研院,37.30,0.35,7,7,17,2.3,2.3,9.77
1849,300497,富祥股份,18.55,-1.07,8,8,18,7.23,7.23,9.76
2879,600987,航民股份,9.22,1.32,2,1,18,1.32,0.0,9.76
3323,603603,博天环境,20.85,-0.38,-1,-1,8,0.0,0.0,9.74
3405,603777,来伊份,11.50,1.77,2,2,13,1.77,1.77,9.73
580,002127,南极电商,10.95,-0.45,4,4,8,3.3,3.3,9.72
396,000925,众合科技,7.56,3.7,3,2,12,3.7,3.7,9.72
3232,603331,百达精工,16.62,2.53,4,8,16,4.01,7.99,9.7
2585,600615,丰华股份,11.77,3.52,4,7,7,4.07,9.69,9.69
3013,601717,郑煤机,6.24,1.63,4,8,17,2.46,5.41,9.67
2295,600247,*ST成城,6.13,0.33,3,7,7,3.72,9.66,9.66
1255,002826,易明医药,11.70,1.83,4,8,16,1.56,7.83,9.65
3454,603882,金域医学,25.90,-1.37,-1,7,11,0.0,9.56,9.65
3349,603657,春光科技,32.27,0.91,4,7,16,0.62,3.56,9.65
1930,300584,海辰药业,28.00,0.54,8,7,7,18.19,9.63,9.63
3322,603602,纵横通信,30.61,3.41,3,2,15,3.76,3.41,9.63
1954,300610,晨化股份,13.77,1.92,2,1,16,1.92,0.0,9.63
886,002438,江苏神通,6.83,0.89,4,4,17,2.09,2.09,9.63
2844,600903,贵州燃气,22.09,-0.36,4,3,14,3.95,1.1,9.63
3238,603338,浙江鼎力,72.40,-0.11,4,3,12,4.38,3.13,9.6
1238,002808,恒久科技,14.38,0.14,2,2,15,0.14,0.14,9.6
3333,603617,君禾股份,18.65,1.08,4,8,17,1.8,4.54,9.58
2763,600814,杭州解百,5.95,1.88,8,8,15,8.18,8.18,9.58
2882,600992,贵绳股份,8.95,0.79,3,3,12,3.47,3.47,9.55
475,002020,京新药业,10.10,0.8,3,7,8,2.75,3.7,9.54
2600,600634,*ST富控,2.88,0.0,4,4,14,2.86,2.86,9.51
2620,600655,豫园股份,8.76,0.57,4,8,18,3.06,6.83,9.5
1017,002572,索菲亚,21.91,9.44,2,2,2,9.44,9.44,9.44
3360,603676,卫信康,12.40,2.39,4,2,16,3.42,2.39,9.44
1639,300284,苏交科,12.19,3.13,1,1,7,0.0,0.0,9.43
1917,300568,星源材质,31.67,-0.91,4,7,7,5.15,9.43,9.43
2578,600606,绿地控股,7.57,4.56,7,7,7,9.39,9.39,9.39
1788,300435,中泰股份,10.72,0.75,3,2,16,1.61,0.75,9.39
2782,600834,申通地铁,7.50,1.63,8,18,17,4.46,10.78,9.33
1851,300499,高澜股份,15.51,0.32,3,2,17,0.39,0.32,9.3
2520,600539,*ST狮头,6.95,0.72,12,12,16,7.42,7.42,9.28
130,000543,皖能电力,5.67,2.53,2,2,8,2.53,2.53,9.25
1085,002644,佛慈制药,8.74,0.92,4,9,17,1.75,7.24,9.25
2608,600642,申能股份,5.56,0.54,3,18,18,0.91,9.23,9.23
2093,600007,中国国贸,14.80,-1.27,3,17,17,2.28,9.23,9.23
639,002187,广百股份,9.12,0.66,3,2,17,0.88,0.66,9.22
3479,603922,金鸿顺,18.20,1.0,4,8,16,1.73,5.02,9.18
2758,600808,马钢股份,4.05,0.25,3,8,8,1.76,9.16,9.16
3244,603357,设计总院,20.40,0.69,2,8,17,0.69,6.81,9.15
2742,600790,轻纺城,4.18,0.72,3,8,17,1.21,5.29,9.14
3237,603337,杰克股份,42.90,6.58,5,5,5,9.13,9.13,9.13
3190,603225,新凤鸣,18.89,0.59,8,8,15,7.76,7.76,9.13
2922,601113,华鼎股份,7.90,0.64,3,3,12,2.2,2.2,9.12
1161,002725,跃岭股份,10.90,1.11,4,2,9,6.65,1.11,9.11
2993,601601,中国太保,34.62,-1.31,-1,-1,12,0.0,0.0,9.11
2703,600746,江苏索普,6.71,0.9,4,18,17,1.82,11.46,9.11
2905,601021,春秋航空,35.76,0.06,4,12,17,1.3,7.74,9.09
3016,601766,中国中车,9.72,0.93,2,2,8,0.93,0.93,9.09
446,000995,*ST皇台,4.45,-0.67,-1,-1,16,0.0,0.0,9.07
2988,601579,会稽山,9.86,0.72,2,12,17,0.72,6.83,9.07
2937,601169,北京银行,6.63,0.0,3,8,8,1.07,9.05,9.05
1250,002821,凯莱英,91.92,2.28,4,4,4,9.04,9.04,9.04
2115,600033,福建高速,3.38,0.3,3,8,18,1.2,6.29,9.03
1039,002595,豪迈科技,19.57,-0.51,-1,5,5,0.0,9.03,9.03
1428,300068,南都电源,15.47,-0.58,-1,-1,16,0.0,0.0,9.02
664,002212,南洋股份,15.11,-1.31,-1,-1,18,0.0,0.0,9.02
1332,002911,佛燃股份,17.85,0.28,4,17,15,2.88,10.94,8.97
2494,600510,黑牡丹,6.57,1.7,4,7,15,2.34,1.55,8.96
2941,601188,龙江交通,3.41,1.19,2,1,17,1.19,0.0,8.95
2951,601225,陕西煤业,9.15,-0.87,-1,10,10,0.0,8.93,8.93
3501,603985,恒润股份,27.80,0.32,4,8,8,6.35,8.93,8.93
3374,603699,纽威股份,12.09,2.03,4,8,16,3.16,7.28,8.92
390,000918,嘉凯城,7.45,0.54,1,1,8,0.0,0.0,8.92
2860,600965,福成股份,10.99,0.27,4,3,18,2.04,0.0,8.92
1826,300473,德尔股份,38.27,0.47,2,12,12,0.47,8.91,8.91
3407,603779,威龙股份,14.19,4.26,2,7,8,4.26,4.65,8.9
585,002132,恒星科技,3.06,1.66,2,2,17,1.66,1.66,8.9
1310,002887,绿茵生态,21.07,1.4,2,2,8,1.4,1.4,8.83
3186,603218,日月股份,21.98,7.8,4,4,4,8.81,8.81,8.81
2099,600015,华夏银行,8.52,-0.35,-1,8,8,0.0,8.81,8.81
1842,300490,华自科技,13.46,1.13,4,12,12,1.58,8.81,8.81
2077,300741,华宝股份,34.82,1.28,3,8,17,1.72,5.52,8.78
3057,601968,宝钢包装,5.09,0.79,3,8,8,1.39,8.76,8.76
1944,300600,瑞特股份,25.22,3.74,2,2,8,3.74,3.74,8.75
3302,603567,珍宝岛,12.94,0.78,4,8,18,2.05,5.81,8.74
27,000035,中国天楹,5.60,1.63,2,2,17,1.63,1.63,8.74
754,002304,洋河股份,119.80,-0.83,5,7,7,9.01,8.73,8.73
1211,002778,高科石化,21.60,6.46,1,7,5,0.0,8.0,8.71
484,002029,七 匹 狼,7.25,1.4,4,8,8,2.69,8.7,8.7
2070,300733,西菱动力,15.25,1.53,2,8,15,1.53,6.12,8.7
2866,600973,宝胜股份,4.51,2.04,2,2,8,2.04,2.04,8.67
2736,600782,新钢股份,6.14,-0.81,-1,8,8,0.0,8.67,8.67
2739,600785,新华百货,17.99,-0.44,4,16,13,1.98,10.03,8.64
22,000028,国药一致,48.20,4.76,3,4,7,5.1,9.1,8.63
2990,601595,上海电影,14.24,1.14,3,1,18,1.28,0.0,8.62
3191,603226,菲林格尔,18.77,-0.32,-1,2,15,0.0,-0.32,8.62
3324,603605,珀莱雅,52.03,-0.42,8,7,7,10.58,8.62,8.62
1088,002647,仁东控股,14.88,-0.53,-1,-1,18,0.0,0.0,8.61
860,002412,汉森制药,15.56,0.71,4,2,18,0.97,0.71,8.58
1918,300569,天能重工,19.52,0.57,4,7,7,2.2,8.57,8.57
2523,600545,卓郎智能,7.99,2.04,4,4,18,2.3,2.3,8.56
2965,601328,交通银行,6.73,0.45,4,8,8,5.16,8.55,8.55
830,002382,蓝帆医疗,16.30,1.12,4,8,8,1.05,8.52,8.52
3103,603037,凯众股份,21.83,3.95,4,7,7,7.22,8.5,8.5
393,000921,海信家电,10.34,4.76,3,3,3,8.5,8.5,8.5
2804,600860,京城股份,5.50,0.92,7,7,14,2.42,2.42,8.48
2107,600023,浙能电力,4.88,0.21,3,8,18,1.46,5.63,8.44
1030,002585,双星新材,6.58,5.45,3,2,4,7.87,5.45,8.4
165,000590,启迪古汉,7.63,1.6,1,10,8,0.0,10.26,8.38
1118,002677,浙江美大,13.08,1.16,7,7,7,8.37,8.37,8.37
1249,002820,桂发祥,13.73,0.81,3,3,17,1.7,1.7,8.37
859,002411,延安必康,22.59,1.44,3,3,3,8.35,8.35,8.35
3056,601966,玲珑轮胎,16.50,0.79,3,8,8,0.73,8.34,8.34
1836,300483,沃施股份,33.80,2.55,4,7,5,7.34,7.57,8.33
497,002042,华孚时尚,6.52,0.31,7,8,8,3.16,8.31,8.31
2117,600036,招商银行,32.35,-1.04,-1,12,12,0.0,8.3,8.3
2011,300669,沪宁股份,19.97,1.47,4,17,17,2.94,8.24,8.24
3268,603429,集友股份,28.45,0.0,-1,7,7,0.0,8.22,8.22
2454,600459,贵研铂业,15.68,0.32,4,4,4,8.21,8.21,8.21
2893,601005,重庆钢铁,2.24,0.0,3,8,8,1.36,8.21,8.21
2912,601086,国芳集团,6.20,2.14,2,8,12,2.14,7.08,8.2
3427,603819,神力股份,17.30,-0.69,-1,7,27,0.0,0.29,8.19
578,002125,湘潭电化,8.33,1.96,4,8,8,1.83,8.18,8.18
2847,600917,重庆燃气,7.50,0.54,4,12,15,2.46,6.99,8.07
1065,002623,亚玛顿,17.96,1.76,4,4,18,2.1,2.1,8.06
3135,603101,汇嘉时代,13.56,0.44,4,7,15,2.42,2.96,8.05
785,002336,人人乐,7.38,0.54,2,2,12,0.54,0.54,8.05
3202,603268,松发股份,19.92,-0.55,-1,-1,7,0.0,0.0,7.97
3158,603159,上海亚虹,21.40,4.34,8,7,7,13.05,7.97,7.97
2538,600563,法拉电子,48.57,1.31,1,1,19,0.0,0.0,7.93
3006,601669,中国电建,5.87,2.44,3,7,7,2.98,7.9,7.9
1959,300616,尚品宅配,83.50,1.3,4,4,4,7.87,7.87,7.87
3027,601828,美凯龙,12.77,1.03,8,8,8,7.85,7.85,7.85
2103,600019,宝钢股份,7.71,0.13,3,8,8,1.31,7.83,7.83
1727,300374,恒通科技,11.18,2.29,4,7,7,6.58,7.81,7.81
1049,002606,大连电瓷,7.05,-0.42,-1,3,14,0.0,-0.56,7.8
890,002442,龙星化工,8.44,7.79,2,2,2,7.79,7.79,7.79
2653,600693,东百集团,5.69,0.71,7,7,18,3.08,3.08,7.77
2456,600461,洪城水业,5.98,1.01,3,2,17,1.7,1.01,7.75
3142,603113,金能科技,13.41,0.98,3,2,8,2.13,0.98,7.71
532,002079,苏州固锝,7.41,7.7,2,2,2,7.7,7.7,7.7
1147,002709,天赐材料,33.55,-1.44,-1,-1,7,0.0,0.0,7.7
2788,600841,上柴股份,8.55,2.52,3,2,16,3.64,2.52,7.68
2381,600352,浙江龙盛,11.08,0.18,8,8,8,7.68,7.68,7.68
3174,603187,海容冷链,48.10,0.17,3,7,8,0.06,3.49,7.68
700,002248,华东数控,10.25,1.18,1,7,5,0.0,6.88,7.67
1871,300519,新光药业,15.41,1.92,1,8,16,0.0,7.61,7.61
2414,600389,江山股份,18.26,0.88,1,1,17,0.0,0.0,7.6
3249,603365,水星家纺,16.71,1.89,4,2,12,4.05,1.89,7.6
957,002511,中顺洁柔,8.65,0.23,-2,5,5,0.23,7.59,7.59
3484,603936,博敏电子,18.20,2.65,1,8,8,0.0,7.57,7.57
2747,600795,国电电力,2.71,0.74,2,2,15,0.74,0.74,7.54
3029,601857,中国石油,7.87,-0.51,-1,8,19,0.0,3.96,7.51
2218,600160,巨化股份,8.03,2.29,4,8,8,2.82,7.5,7.5
2717,600761,安徽合力,10.75,3.56,1,8,8,0.0,7.5,7.5
1843,300491,通合科技,19.58,7.46,2,2,2,7.46,7.46,7.46
2510,600528,中铁工业,12.45,1.14,3,7,7,1.38,7.42,7.42
1853,300501,海顺新材,21.11,7.38,1,1,2,0.0,0.0,7.38
3129,603086,先达股份,27.80,0.54,1,7,7,0.0,7.38,7.38
2422,600398,海澜之家,10.33,3.09,7,7,7,7.38,7.38,7.38
1682,300327,中颖电子,25.24,7.36,3,2,2,9.69,7.36,7.36
2969,601339,百隆东方,5.28,0.57,4,12,15,0.57,5.6,7.32
3223,603318,派思股份,13.63,2.95,1,1,8,0.0,0.0,7.32
2706,600749,*ST藏旅,9.97,2.05,3,2,15,3.42,2.05,7.32
90,000422,*ST宜化,3.82,1.87,8,7,7,9.77,7.3,7.3
1782,300429,强力新材,35.20,2.18,3,3,3,7.28,7.28,7.28
