,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
2950,601872,招商轮船,4.84,1.26,5,11,11,3.64,15.24,15.24
3139,603322,超讯通信,38.95,-3.11,5,4,4,18.5,15.24,15.24
1000,002578,闽发铝业,3.78,2.16,5,5,19,7.08,7.08,15.24
3205,603535,嘉诚国际,21.42,0.61,4,4,19,3.08,3.08,15.22
1944,300649,杭州园林,27.18,1.84,6,10,19,3.94,8.37,15.22
2385,600444,国机通用,11.52,0.88,4,4,19,4.82,4.82,15.2
2466,600552,凯盛科技,7.21,10.08,6,5,4,23.88,17.62,15.18
416,000966,长源电力,4.25,-0.47,3,2,19,0.95,-0.47,15.18
2940,601808,中海油服,10.02,0.1,6,10,20,1.93,10.35,15.17
1603,300284,苏交科,12.83,2.8,3,3,9,5.25,5.25,15.17
989,002567,唐人神,10.56,10.0,5,4,4,25.71,15.16,15.16
2957,601898,中煤能源,5.40,1.12,5,14,19,4.05,12.27,15.14
1807,300498,温氏股份,37.99,-2.29,-1,5,5,0.0,15.12,15.12
3212,603559,中通国脉,25.68,2.19,4,4,17,7.27,7.27,15.11
1284,002889,东方嘉盛,27.74,1.39,6,9,18,4.96,5.28,15.1
1164,002753,永东股份,10.76,0.19,5,10,19,4.57,10.25,15.08
1409,300082,奥克股份,7.19,3.01,6,6,19,7.96,7.96,15.04
2626,600737,中粮糖业,8.72,-1.13,-1,-1,19,0.0,0.0,15.04
862,002434,万里扬,6.98,0.72,6,9,20,3.87,2.95,14.99
2068,600038,中直股份,47.64,-0.92,-1,4,20,0.0,0.95,14.99
2387,600448,华纺股份,6.60,0.15,-1,9,9,0.0,14.98,14.98
2817,601005,重庆钢铁,2.38,0.0,5,10,10,7.69,14.98,14.98
410,000959,首钢股份,4.53,-0.22,5,9,20,4.86,7.09,14.97
2971,601968,宝钢包装,5.38,0.19,5,10,10,7.17,14.96,14.96
2589,600697,欧亚集团,21.82,0.83,6,20,19,6.03,16.5,14.96
570,002132,恒星科技,3.23,2.54,4,4,19,7.31,7.31,14.95
2214,600218,全柴动力,14.16,1.8,5,4,5,14.94,7.44,14.94
3149,603336,宏辉果蔬,18.19,1.79,6,9,17,4.24,6.25,14.91
1250,002852,道道全,15.18,-0.52,5,9,19,3.83,4.19,14.91
2618,600729,重庆百货,33.75,-1.86,6,9,10,9.22,9.01,14.91
1085,002666,德联集团,5.24,0.96,3,10,10,1.75,14.91,14.91
3314,603777,来伊份,12.04,2.03,4,4,15,6.55,6.55,14.89
3309,603766,隆鑫通用,5.25,0.19,4,3,20,4.58,3.14,14.88
1148,002735,王子新材,24.47,1.45,3,2,18,3.64,1.45,14.88
2060,600026,中远海能,5.95,0.68,1,1,11,0.0,0.0,14.86
1997,300703,创源文化,16.96,1.74,6,9,18,6.73,6.94,14.83
1641,300324,旋极信息,8.21,0.98,5,4,5,14.83,12.16,14.83
200,000637,茂化实华,4.88,1.88,4,4,14,6.09,6.09,14.82
1966,300671,富满电子,22.08,6.98,4,4,4,14.82,14.82,14.82
2453,600535,天士力,23.19,-1.86,-1,9,9,0.0,14.8,14.8
2732,600861,北京城乡,7.84,1.03,6,20,20,5.09,14.79,14.79
3171,603385,惠达卫浴,10.48,0.48,3,6,19,3.25,4.17,14.79
625,002188,*ST巴士,4.19,1.7,6,6,6,14.79,14.79,14.79
2978,601991,大唐发电,3.57,0.85,5,10,19,5.93,11.56,14.79
2130,600115,东方航空,5.98,-1.48,-1,3,14,0.0,0.34,14.78
1314,002923,润都股份,25.31,2.18,4,4,18,4.76,4.76,14.78
2574,600680,*ST上普,7.69,4.34,2,1,10,4.34,0.0,14.78
3034,603078,江化微,32.33,0.59,3,10,17,0.69,12.37,14.77
2823,601015,陕西黑猫,6.37,0.79,5,14,18,4.6,13.95,14.77
87,000423,东阿阿胶,46.48,-1.96,-1,-1,23,0.0,0.0,14.77
3347,603855,华荣股份,9.34,0.97,6,10,18,5.66,8.86,14.74
2532,600628,新世界,7.49,1.77,6,18,18,5.2,14.7,14.7
3074,603161,科华控股,16.32,1.62,6,19,17,5.77,18.95,14.69
3277,603689,皖天然气,12.42,1.31,10,10,19,11.59,11.59,14.68
541,002101,广东鸿图,9.40,0.11,10,10,19,10.46,10.46,14.63
381,000918,嘉凯城,7.84,5.38,3,3,10,5.23,5.23,14.62
1809,300500,启迪设计,24.24,1.85,10,10,18,11.5,11.5,14.61
1218,002817,黄山胶囊,20.20,1.87,5,19,18,4.55,15.83,14.58
1832,300523,辰安科技,54.10,2.17,6,10,14,8.74,13.99,14.55
2807,600993,马应龙,15.60,0.0,10,10,20,7.51,7.51,14.54
352,000880,潍柴重机,8.98,0.0,-2,19,16,0.0,15.87,14.54
2993,603010,万盛股份,15.45,0.78,5,5,17,6.26,6.26,14.53
1275,002880,卫光生物,46.99,-0.25,-2,9,20,-0.25,5.36,14.53
1940,300644,南京聚隆,34.06,3.97,4,4,14,8.13,8.13,14.53
2909,601595,上海电影,15.01,0.07,5,3,20,6.76,5.41,14.49
2846,601117,中国化学,6.40,0.31,6,9,19,4.23,4.75,14.49
2835,601086,国芳集团,6.56,3.14,4,10,14,8.07,13.3,14.49
355,000883,湖北能源,4.35,2.59,5,4,19,5.58,4.32,14.47
1219,002818,富森美,24.70,2.32,6,10,22,5.15,7.48,14.46
296,000789,万年青,12.92,-1.15,-1,-1,20,0.0,0.0,14.44
844,002414,高德红外,26.39,-2.22,-1,-1,19,0.0,0.0,14.44
1763,300452,山河药辅,17.83,-1.05,-1,2,10,0.0,-1.05,14.44
2968,601958,金钼股份,7.21,0.56,5,4,19,4.64,3.74,14.44
2393,600459,贵研铂业,16.58,6.15,1,6,6,0.0,14.42,14.42
3176,603393,新天然气,34.48,1.2,5,10,19,2.59,7.88,14.4
68,000301,东方盛虹,6.20,7.27,6,9,9,14.81,14.39,14.39
1258,002861,瀛通通讯,22.60,0.8,5,4,19,5.76,5.12,14.37
3329,603809,豪能股份,17.36,1.11,3,19,17,2.06,16.67,14.36
279,000759,中百集团,6.77,1.04,6,4,14,6.95,4.96,14.36
324,000825,太钢不锈,5.42,0.56,5,10,10,4.23,14.35,14.35
1932,300636,同和药业,20.58,1.28,6,6,18,6.19,6.19,14.33
359,000888,峨眉山Ａ,7.04,0.86,4,4,20,4.92,4.92,14.29
2743,600873,梅花生物,5.44,-0.18,5,4,10,10.79,9.68,14.29
3392,603938,三孚股份,20.79,-0.91,3,3,19,2.31,2.31,14.23
1329,002941,新疆交建,39.98,7.07,4,4,4,14.23,14.23,14.23
961,002539,云图控股,5.38,-0.19,5,9,19,2.87,3.66,14.23
3380,603916,苏博特,13.35,0.6,5,19,18,6.54,15.38,14.2
3084,603181,皇马科技,20.10,1.46,6,7,17,3.34,5.79,14.2
95,000501,鄂武商Ａ,11.58,1.58,4,3,19,5.27,2.03,14.2
1987,300693,盛弘股份,19.63,-1.26,6,9,18,4.41,6.4,14.19
2974,601985,中国核电,6.36,-1.7,5,9,10,4.95,6.0,14.18
1500,300176,鸿特科技,45.92,-3.95,-1,5,5,0.0,14.17,14.17
1516,300193,佳士科技,7.90,-0.13,5,4,19,6.47,5.76,14.16
2596,600706,曲江文旅,12.11,0.5,6,19,18,4.76,16.22,14.14
2443,600523,贵航股份,11.06,1.47,5,5,19,4.05,4.05,14.14
703,002267,陕天然气,8.48,1.56,2,2,20,1.56,1.56,14.13
3306,603739,蔚蓝生物,40.61,9.99,2,2,5,9.99,9.99,14.11
3292,603716,塞力斯,18.84,1.84,3,4,18,3.06,4.9,14.11
1808,300499,高澜股份,16.19,2.15,5,4,19,4.79,4.72,14.09
2271,600285,羚锐制药,8.50,0.95,6,4,19,2.66,2.41,14.09
2864,601188,龙江交通,3.57,2.0,4,3,19,5.93,4.69,14.06
1304,002911,佛燃股份,18.68,3.32,6,19,17,7.67,16.1,14.04
2115,600098,广州发展,6.42,0.16,6,20,19,3.22,15.26,14.03
1877,300573,兴齐眼药,18.71,1.8,4,4,18,5.41,5.41,14.02
506,002064,华峰氨纶,5.45,5.21,6,10,10,9.0,14.02,14.02
1759,300448,浩云科技,12.55,0.56,-1,4,10,0.0,5.64,13.99
1172,002763,汇洁股份,9.37,-1.99,4,4,19,5.04,5.04,13.99
476,002033,丽江旅游,6.79,1.65,4,4,20,4.14,4.14,13.93
729,002294,信立泰,25.16,-2.56,-1,9,10,0.0,8.78,13.9
1231,002830,名雕股份,16.56,1.04,6,19,16,5.41,16.7,13.89
2930,601717,郑煤机,6.48,1.73,6,10,19,6.4,9.46,13.88
2423,600500,中化国际,8.04,0.12,6,10,19,4.15,9.69,13.88
2959,601900,南方传媒,9.77,1.35,2,5,19,1.35,1.88,13.87
3325,603801,志邦家居,30.55,2.35,6,9,9,10.37,13.87,13.87
3059,603123,翠微股份,6.66,1.52,5,10,18,5.21,9.0,13.85
3355,603871,嘉友国际,43.85,4.65,5,10,10,10.7,13.84,13.84
2760,600893,航发动力,25.82,-0.96,-1,4,19,0.0,1.22,13.84
168,000597,东北制药,12.35,-0.72,-1,4,22,0.0,0.16,13.82
1791,300481,濮阳惠成,20.10,3.45,5,4,3,21.97,21.97,13.82
2179,600177,雅戈尔,8.66,-0.57,-1,4,21,0.0,0.12,13.8
1210,002808,恒久科技,14.93,1.36,4,4,17,3.97,3.97,13.8
485,002042,华孚时尚,6.85,-0.87,9,10,10,8.39,13.79,13.79
451,002006,精功科技,6.69,4.53,4,4,4,13.78,13.78,13.78
1022,002603,以岭药业,12.63,-0.55,-1,10,20,0.0,10.11,13.78
1307,002915,中欣氟材,24.46,0.99,4,4,17,4.89,4.89,13.77
85,000421,南京公用,5.38,1.13,4,10,19,3.66,8.69,13.74
2773,600926,杭州银行,9.19,1.77,2,2,10,1.77,1.77,13.74
1214,002812,恩捷股份,62.10,1.8,1,11,9,0.0,21.17,13.74
2863,601186,中国铁建,11.76,-1.34,-1,9,19,0.0,3.43,13.73
2320,600350,山东高速,4.97,1.02,3,3,19,2.05,2.05,13.73
365,000898,鞍钢股份,5.97,-0.5,5,14,20,4.01,10.56,13.71
1201,002798,帝欧家居,18.93,-0.47,-1,9,9,0.0,13.69,13.69
1920,300622,博士眼镜,19.18,0.95,3,4,18,3.28,4.58,13.69
415,000965,天保基建,4.41,1.15,5,10,17,5.25,11.93,13.66
2330,600361,华联综超,4.58,-0.43,-1,9,14,0.0,9.83,13.65
75,000408,藏格控股,12.66,-0.94,2,5,19,-0.94,5.59,13.64
1919,300621,维业股份,10.83,0.84,6,4,18,4.84,4.13,13.64
2062,600028,中国石化,6.08,-0.82,-1,-1,37,0.0,0.0,13.64
866,002438,江苏神通,7.08,0.71,6,6,19,5.83,5.83,13.64
2317,600345,长江通信,24.59,0.33,3,1,16,0.04,0.0,13.58
903,002478,常宝股份,5.69,-0.87,3,3,20,0.89,0.89,13.57
550,002110,三钢闽光,17.07,-1.61,2,10,10,-1.61,13.57,13.57
3146,603332,苏州龙杰,44.91,9.99,2,2,9,9.99,9.99,13.52
1479,300155,安居宝,5.88,-1.01,4,3,4,13.51,8.69,13.51
449,002004,华邦健康,5.63,0.0,4,4,19,3.3,3.3,13.51
315,000813,德展健康,10.51,7.79,6,6,3,24.23,24.23,13.5
387,000925,众合科技,7.82,-1.01,5,4,14,7.27,7.27,13.5
226,000681,视觉中国,27.86,-0.46,-2,4,18,-0.46,-0.11,13.48
2967,601952,苏垦农发,7.66,0.52,10,9,19,8.19,4.36,13.48
3157,603357,设计总院,21.21,2.71,4,10,19,4.69,11.05,13.48
2183,600182,S佳通,17.35,-1.42,-1,20,19,0.0,15.9,13.47
611,002174,游族网络,21.73,6.0,3,9,9,6.52,13.47,13.47
1746,300435,中泰股份,11.12,1.55,5,4,18,5.4,4.51,13.47
1066,002647,仁东控股,15.54,2.91,2,2,20,2.91,2.91,13.43
1263,002866,传艺科技,14.02,8.35,4,4,4,13.43,13.43,13.43
553,002113,天润数娱,4.48,4.92,4,4,4,13.42,13.42,13.42
867,002439,启明星辰,29.25,2.81,6,4,6,13.37,10.5,13.37
2465,600551,时代出版,10.10,0.6,4,4,19,3.7,3.7,13.36
2029,300741,华宝股份,36.28,0.08,5,10,19,5.99,9.94,13.34
3145,603331,百达精工,17.17,2.2,6,10,18,7.45,11.57,13.33
125,000539,粤电力Ａ,4.59,0.0,4,4,19,2.46,2.46,13.33
769,002336,人人乐,7.74,1.84,4,4,14,5.45,5.45,13.32
1909,300610,晨化股份,14.23,1.86,4,3,18,5.33,3.34,13.3
3383,603919,金徽酒,13.38,0.15,2,2,18,0.15,0.15,13.29
2381,600429,三元股份,5.81,0.0,14,14,19,10.04,10.04,13.26
1789,300479,神思电子,19.82,-2.36,4,4,4,13.26,13.26,13.26
3400,603970,中农立华,17.35,0.46,4,9,18,3.58,5.79,13.25
347,000869,张 裕Ａ,30.16,-1.31,-1,-1,20,0.0,0.0,13.21
2787,600969,郴电国际,7.14,0.71,4,4,19,3.33,3.33,13.15
2759,600892,大晟文化,6.97,3.87,6,4,12,14.45,7.4,13.15
1463,300138,晨光生物,6.63,0.3,6,10,20,1.84,8.87,13.14
478,002035,华帝股份,12.35,-3.44,-1,9,9,0.0,13.1,13.1
2080,600059,古越龙山,7.78,0.52,1,10,19,0.0,8.36,13.08
494,002052,同洲电子,5.37,3.47,4,4,4,13.05,13.05,13.05
2022,300733,西菱动力,15.86,1.67,4,10,17,5.59,10.37,13.04
2751,600882,广泽股份,8.59,2.75,3,2,14,5.53,2.75,13.03
2731,600860,京城股份,5.73,0.17,9,9,16,6.7,6.7,13.02
889,002461,珠江啤酒,5.65,-0.35,-1,10,19,0.0,8.86,13.0
2630,600742,一汽富维,12.11,-0.82,-1,4,20,0.0,2.71,12.97
688,002251,步 步 高,9.59,0.0,5,9,10,1.16,6.67,12.96
3198,603517,绝味食品,44.78,8.4,2,2,7,8.4,8.4,12.88
2107,600089,特变电工,8.15,0.25,4,3,20,2.39,0.62,12.88
2411,600483,福能股份,9.56,-0.62,-1,11,20,0.0,8.39,12.87
1277,002882,金龙羽,11.25,1.17,6,4,18,4.94,4.55,12.84
1813,300504,天邑股份,33.05,0.76,4,4,4,12.84,12.84,12.84
3385,603922,金鸿顺,18.81,2.23,6,10,18,5.14,8.54,12.84
3346,603848,好太太,18.11,0.61,5,9,20,2.66,2.72,12.83
2858,601166,兴业银行,18.74,-2.8,-1,-1,10,0.0,0.0,12.82
3104,603226,菲林格尔,19.48,-1.12,2,4,17,-1.12,3.45,12.73
623,002186,全 聚 德,13.20,0.76,6,10,19,3.53,8.91,12.72
174,000605,渤海股份,10.73,-0.74,-1,4,17,0.0,2.0,12.71
2989,603006,联明股份,15.09,7.94,3,4,3,12.7,23.99,12.7
2299,600321,*ST正源,2.49,5.06,6,9,10,11.16,9.69,12.67
2469,600557,康缘药业,12.73,-0.16,6,11,11,4.17,12.65,12.65
2501,600593,大连圣亚,30.82,0.26,1,10,14,0.0,10.31,12.65
2612,600723,首商股份,7.15,-0.28,6,10,18,5.46,9.49,12.6
2432,600510,黑牡丹,6.79,1.34,6,9,17,5.76,4.95,12.6
303,000797,中国武夷,5.99,-1.16,-1,-1,10,0.0,0.0,12.59
1895,300595,欧普康视,47.30,-1.27,-2,-2,9,-1.27,-1.27,12.57
335,000848,承德露露,8.97,0.79,5,3,19,2.63,1.93,12.55
2790,600973,宝胜股份,4.67,1.3,4,4,10,5.66,5.66,12.53
2114,600097,开创国际,12.31,-0.49,6,4,19,3.19,2.16,12.52
3241,603617,君禾股份,19.15,0.52,6,10,19,4.53,7.34,12.51
2391,600456,宝钛股份,22.03,1.66,6,9,9,10.65,12.51,12.51
3047,603101,汇嘉时代,14.12,2.17,6,9,17,6.65,7.21,12.51
2492,600583,海油工程,6.03,-0.17,1,-3,20,0.0,0.67,12.5
1433,300107,建新股份,12.09,-0.49,-2,-1,18,-0.49,0.0,12.47
3054,603113,金能科技,14.00,1.08,5,4,10,6.63,5.42,12.45
2034,300747,锐科激光,164.70,5.92,4,4,4,12.38,12.38,12.38
2152,600141,兴发集团,11.56,-0.26,6,19,17,4.05,14.57,12.34
2690,600814,杭州解百,6.10,0.83,10,10,17,10.91,10.91,12.34
1342,300009,安科生物,15.67,-1.32,-1,10,10,0.0,12.33,12.33
607,002170,芭田股份,4.92,2.07,4,4,3,16.31,16.31,12.33
3221,603585,苏利股份,23.89,0.04,6,14,20,3.11,8.34,12.32
2674,600795,国电电力,2.83,2.17,4,4,17,5.2,5.2,12.3
2771,600917,重庆燃气,7.79,1.7,6,14,17,6.42,11.13,12.25
2781,600961,株冶集团,9.07,1.23,1,1,18,0.0,0.0,12.25
1350,300019,硅宝科技,7.52,-1.31,6,14,19,5.17,9.14,12.24
2650,600768,宁波富邦,11.48,-0.26,-2,4,17,-0.26,0.0,12.22
1799,300490,华自科技,13.88,-0.5,6,14,14,4.75,12.21,12.21
2410,600482,中国动力,25.55,0.0,-2,9,17,0.0,2.49,12.21
1806,300497,富祥股份,18.96,1.94,1,10,20,0.0,9.6,12.19
3282,603699,纽威股份,12.45,2.22,6,10,18,6.23,10.47,12.16
2153,600143,金发科技,5.54,-0.18,6,4,10,5.12,3.36,12.15
0,000001,平安银行,12.74,-2.6,-1,-1,14,0.0,0.0,12.15
1964,300669,沪宁股份,20.69,2.43,6,19,19,6.65,12.14,12.14
472,002029,七 匹 狼,7.48,1.36,6,10,10,5.95,12.14,12.14
1900,300600,瑞特股份,26.00,-1.78,4,4,10,6.95,6.95,12.12
752,002318,久立特材,8.05,-1.95,-1,9,10,0.0,7.48,12.12
3232,603602,纵横通信,31.30,2.02,5,4,17,6.1,5.74,12.11
2021,300732,设研院,38.09,0.74,9,9,19,4.47,4.47,12.1
842,002412,汉森制药,16.06,2.23,6,4,20,4.22,3.95,12.07
2083,600062,华润双鹤,13.75,0.0,10,9,10,12.06,6.59,12.06
2506,600598,北大荒,9.49,-0.42,-1,9,19,0.0,2.04,12.04
2430,600508,上海能源,11.07,0.18,5,14,19,2.31,9.17,12.04
1957,300662,科锐国际,33.65,-1.29,-2,-1,9,-1.29,0.0,12.02
2398,600466,蓝光发展,6.72,-1.9,-1,9,9,0.0,12.0,12.0
707,002271,东方雨虹,19.54,-2.5,-2,-1,14,-2.5,0.0,11.98
2585,600693,东百集团,5.91,1.9,9,9,20,7.07,7.07,11.93
3114,603268,松发股份,20.65,1.72,2,2,9,1.72,1.72,11.92
2684,600807,*ST天业,4.60,-0.43,2,-1,9,-0.43,0.0,11.92
2897,601390,中国中铁,7.61,-0.39,5,14,19,2.01,8.56,11.91
1119,002701,奥瑞金,5.55,-0.54,5,4,18,5.51,4.52,11.9
3372,603898,好莱客,19.11,-1.04,-1,3,10,0.0,0.1,11.89
3326,603803,瑞斯康达,14.07,0.79,5,4,4,22.99,11.84,11.84
2955,601886,江河集团,9.08,7.71,5,4,5,11.82,9.66,11.82
458,002013,中航机电,7.76,-0.64,-1,4,20,0.0,1.31,11.82
1310,002919,名臣健康,24.21,3.91,3,12,17,6.89,14.36,11.82
1044,002625,光启技术,11.54,-1.37,-1,-2,17,0.0,-1.37,11.82
1530,300207,欣旺达,12.02,-1.88,-1,4,11,0.0,3.62,11.81
3166,603369,今世缘,21.45,-3.9,-1,-1,9,0.0,0.0,11.78
2284,600301,ST南化,6.94,2.97,2,19,15,2.97,15.09,11.76
1223,002822,中装建设,6.18,1.15,10,10,10,11.75,11.75,11.75
3233,603603,博天环境,21.23,-2.57,-1,2,10,0.0,-2.57,11.74
1828,300519,新光药业,16.00,-0.19,3,10,18,3.83,11.73,11.73
2636,600749,*ST藏旅,10.38,0.78,5,4,17,7.68,6.24,11.73
659,002222,福晶科技,13.77,4.48,4,3,4,11.68,5.68,11.68
1797,300488,恒锋工具,26.13,0.11,6,19,14,6.26,16.39,11.67
650,002213,特 尔 佳,11.31,-1.74,3,4,4,8.13,11.65,11.65
3135,603318,派思股份,14.18,4.73,3,3,10,4.04,4.04,11.65
1719,300406,九强生物,13.61,2.79,4,4,4,11.65,11.65,11.65
1025,002606,大连电瓷,7.30,-0.14,2,5,16,-0.14,2.96,11.62
1063,002644,佛慈制药,8.93,0.56,6,11,19,3.96,9.57,11.62
219,000672,上峰水泥,10.18,-0.97,-1,-1,10,0.0,0.0,11.62
2065,600033,福建高速,3.46,1.47,5,10,20,3.59,8.81,11.61
3195,603508,思维列控,46.24,0.74,1,10,10,0.0,11.61,11.61
2708,600833,第一医药,10.89,0.0,6,4,18,3.71,2.93,11.58
1870,300566,激智科技,17.15,-0.12,4,4,4,11.58,11.58,11.58
3336,603819,神力股份,17.84,2.29,2,9,29,2.29,3.42,11.57
2862,601179,中国西电,4.35,0.0,5,10,10,3.82,11.54,11.54
1783,300473,德尔股份,39.19,2.43,4,14,14,2.89,11.53,11.53
72,000402,金 融 街,8.23,-1.32,-1,10,10,0.0,11.52,11.52
1853,300547,川环科技,27.30,3.21,5,3,9,9.42,8.42,11.52
2042,300760,迈瑞医疗,127.30,-2.71,-2,-1,10,-2.71,0.0,11.5
1316,002927,泰永长征,41.00,1.96,5,5,5,11.47,11.47,11.47
1511,300188,美亚柏科,18.25,4.41,5,3,10,7.92,4.29,11.42
2409,600481,双良节能,4.30,-0.69,5,9,10,5.91,6.7,11.4
1643,300326,凯利泰,10.77,-1.73,-2,9,9,-1.73,11.38,11.38
624,002187,广百股份,9.30,0.43,5,4,19,2.88,2.65,11.38
1128,002713,东易日盛,17.75,-2.31,-1,-1,17,0.0,0.0,11.29
3100,603220,贝通信,41.79,10.0,5,4,4,17.55,11.29,11.29
255,000719,中原传媒,8.97,-0.66,-1,4,20,0.0,2.05,11.29
1108,002690,美亚光电,26.23,3.96,6,6,6,11.24,11.24,11.24
2872,601218,吉鑫科技,3.27,2.83,4,3,9,11.22,6.17,11.22
698,002262,恩华药业,11.90,-1.57,-1,9,9,0.0,11.21,11.21
2460,600545,卓郎智能,8.18,0.74,6,6,20,4.74,4.74,11.14
104,000513,丽珠集团,33.62,-2.38,-2,-1,9,-2.38,0.0,11.1
2685,600808,马钢股份,4.12,-0.72,5,10,10,3.52,11.05,11.05
3071,603158,腾龙股份,16.40,0.8,6,21,20,3.73,13.34,11.04
841,002411,延安必康,23.15,0.17,5,5,5,11.03,11.03,11.03
955,002533,金杯电工,5.25,0.19,5,11,10,5.0,13.39,10.99
3319,603789,星光农机,13.95,4.26,1,1,16,0.0,0.0,10.98
1804,300495,美尚生态,14.67,1.31,5,4,5,10.97,4.41,10.97
691,002254,泰和新材,11.84,-0.25,4,4,20,1.28,1.28,10.97
2669,600790,轻纺城,4.25,0.47,5,10,19,2.91,7.05,10.97
1802,300493,润欣科技,12.65,7.02,4,3,3,16.59,10.96,10.96
465,002020,京新药业,10.23,0.59,5,9,10,4.07,5.03,10.95
1246,002848,高斯贝尔,17.74,-3.48,-1,4,4,0.0,10.94,10.94
2816,601003,柳钢股份,8.12,-1.93,-1,-1,10,0.0,0.0,10.93
2913,601607,上海医药,18.71,-1.42,-1,-1,19,0.0,0.0,10.91
3373,603900,莱绅通灵,14.48,4.1,6,9,9,9.04,10.87,10.87
2791,600975,新五丰,8.18,6.23,5,4,4,21.91,10.84,10.84
1317,002928,华夏航空,21.10,0.48,4,2,14,3.28,0.48,10.82
2889,601339,百隆东方,5.45,0.74,6,14,17,3.81,9.0,10.77
1573,300251,光线传媒,9.17,-2.24,-1,10,10,0.0,10.75,10.75
2907,601579,会稽山,10.01,1.42,4,14,19,2.25,8.45,10.73
2343,600376,首开股份,8.27,-0.6,-1,10,10,0.0,10.71,10.71
3390,603936,博敏电子,18.73,0.16,3,10,10,2.91,10.7,10.7
1282,002887,绿茵生态,21.43,2.54,1,4,10,0.0,3.13,10.69
2355,600389,江山股份,18.78,2.57,3,3,19,2.85,2.85,10.67
757,002324,普利特,11.51,3.6,4,4,14,7.27,7.27,10.67
1836,300528,幸福蓝海,9.36,2.86,4,4,16,7.71,7.71,10.64
2663,600782,新钢股份,6.25,-0.48,2,10,10,-0.48,10.62,10.62
394,000932,华菱钢铁,7.94,-1.37,-1,-1,10,0.0,0.0,10.58
3193,603505,金石资源,16.92,-0.53,-2,-1,9,-0.53,0.0,10.52
2556,600655,豫园股份,8.84,-0.9,5,10,20,4.25,7.8,10.5
3052,603110,东方材料,14.33,7.34,6,4,4,10.66,10.49,10.49
2715,600841,上柴股份,8.77,0.11,5,4,18,6.3,5.16,10.45
3007,603028,赛福天,9.21,-0.97,-2,-1,9,-0.97,0.0,10.43
1221,002820,桂发祥,13.99,0.43,5,5,19,3.63,3.63,10.42
836,002406,远东传动,6.69,-0.89,-1,10,10,0.0,10.4,10.4
1962,300667,必创科技,27.18,3.66,2,2,10,3.66,3.66,10.4
2803,600987,航民股份,9.27,0.11,4,3,20,1.87,0.54,10.36
1074,002655,共达电声,8.03,0.75,4,4,4,10.3,10.3,10.3
2252,600262,北方股份,19.96,2.2,4,4,14,4.56,4.56,10.28
69,000338,潍柴动力,10.54,-1.68,-2,-1,6,-1.68,0.0,10.25
3269,603677,奇精机械,15.82,2.86,6,9,9,10.55,10.24,10.24
363,000893,*ST东凌,5.28,4.97,4,3,3,11.39,10.23,10.23
2544,600642,申能股份,5.61,0.0,5,20,20,1.81,10.22,10.22
2666,600785,新华百货,18.25,0.16,6,18,15,3.46,11.62,10.21
1236,002837,英维克,20.55,-1.53,-1,3,19,0.0,-1.3,10.19
1336,300003,乐普医疗,25.32,-3.21,-2,-1,9,-3.21,0.0,10.13
2040,300756,中山金马,102.41,3.43,2,2,9,3.43,3.43,10.12
2052,600016,民生银行,6.65,-1.48,-1,-1,14,0.0,0.0,10.1
3086,603185,上机数控,61.88,5.31,5,9,9,9.83,10.09,10.09
679,002242,九阳股份,19.03,-0.37,-2,10,9,-0.37,13.54,10.06
3026,603059,倍加洁,37.30,4.04,2,6,10,4.04,7.0,10.06
128,000543,皖能电力,5.71,0.35,4,4,10,3.25,3.25,10.02
3331,603811,诚意药业,18.47,-0.05,6,19,18,3.94,16.82,10.01
209,000661,长春高新,248.66,10.0,2,2,2,10.0,10.0,10.0
2058,600023,浙能电力,4.95,-0.6,5,10,20,2.91,7.14,10.0
1259,002862,实丰文化,27.87,9.98,5,4,2,16.27,14.6,9.98
71,000401,冀东水泥,16.11,-0.92,-2,-1,9,-0.92,0.0,9.97
931,002508,老板电器,27.87,-2.82,-1,5,5,0.0,9.94,9.94
2741,600870,*ST厦华,3.76,5.03,3,6,6,5.62,9.94,9.94
680,002243,通产丽星,23.23,3.38,4,4,4,9.94,9.94,9.94
2806,600992,贵绳股份,8.98,0.22,5,5,14,3.82,3.82,9.91
3316,603779,威龙股份,14.32,0.92,4,9,10,5.22,5.6,9.9
2696,600820,隧道股份,7.66,2.96,5,4,10,6.09,4.5,9.9
2842,601107,四川成渝,4.00,1.01,4,4,17,3.63,3.63,9.89
2887,601333,广深铁路,4.00,2.83,4,9,10,4.17,6.67,9.89
2038,300753,爱朋医疗,48.61,3.89,4,3,3,10.08,9.85,9.85
86,000422,*ST宜化,3.91,1.56,10,9,9,12.36,9.83,9.83
1042,002623,亚玛顿,18.25,0.39,6,6,20,3.75,3.75,9.81
3063,603129,春风动力,20.36,1.8,5,4,14,6.21,4.25,9.76
2395,600461,洪城水业,6.09,1.5,5,4,19,3.57,2.87,9.73
3272,603680,今创集团,17.93,3.22,5,9,9,7.95,9.73,9.73
3398,603968,醋化股份,15.36,0.99,3,3,10,2.61,2.61,9.71
27,000035,中国天楹,5.65,0.71,4,4,19,2.54,2.54,9.71
1577,300256,星星科技,4.41,3.04,6,5,5,12.21,9.7,9.7
3196,603515,欧普照明,33.01,-1.46,-1,5,6,0.0,7.31,9.67
2240,600247,*ST成城,6.13,-1.45,-1,9,9,0.0,9.66,9.66
